,depth,naw_temp,naw_sal,naw_den,saw_temp,saw_sal,saw_den
128,256,18.08374157252064,36.73668994631291,1026.4391713149405,16.082066405313793,35.82544132396782,1026.23150078072
129,258,18.05664060882723,36.7326056371716,1026.4428591990463,16.0501173040106,35.82225861928851,1026.2364334425188
130,260,18.02953964513382,36.7285213280303,1026.4465470831524,16.01816820270741,35.81907591460919,1026.2413661043179
131,262,18.00243868144041,36.72443701888899,1026.4502349672582,15.98621910140422,35.81589320992988,1026.2462987661168
132,264,17.975337717747,36.720352709747694,1026.453922851364,15.95427000010103,35.812710505250564,1026.2512314279156
133,266,17.94823675405359,36.71626840060639,1026.4576107354699,15.922320898797839,35.80952780057125,1026.2561640897145
134,268,17.92113579036018,36.71218409146508,1026.4612986195757,15.890371797494648,35.806345095891935,1026.2610967515134
135,270,17.89403482666677,36.70809978232378,1026.4649865036815,15.858422696191457,35.803162391212624,1026.2660294133123
136,272,17.866933862973358,36.70401547318247,1026.4686743877874,15.826473594888267,35.799979686533305,1026.2709620751111
137,274,17.839832899279948,36.69993116404117,1026.4723622718932,15.794524493585076,35.796796981853994,1026.27589473691
138,276,17.813265868716904,36.69591307967723,1026.4759264111765,15.745544686907303,35.79235879878015,1026.2836002757358
139,278,17.78723277128423,36.69196122009067,1026.4793668056373,15.679534174854949,35.78666513731177,1026.2940786915883
140,280,17.761199673851554,36.688009360504104,1026.4828072000978,15.613523662802596,35.7809714758434,1026.3045571074406
141,282,17.73516657641888,36.68405750091754,1026.4862475945586,15.547513150750241,35.77527781437502,1026.315035523293
142,284,17.709133478986207,36.680105641330975,1026.4896879890193,15.481502638697886,35.769584152906646,1026.3255139391456
143,286,17.68310038155353,36.67615378174441,1026.4931283834799,15.415492126645532,35.763890491438275,1026.3359923549979
144,288,17.657067284120856,36.67220192215784,1026.4965687779406,15.349481614593179,35.7581968299699,1026.3464707708504
145,290,17.631034186688183,36.668250062571275,1026.5000091724012,15.283471102540824,35.752503168501526,1026.3569491867029
146,292,17.605001089255506,36.66429820298471,1026.503449566862,15.21746059048847,35.74680950703315,1026.3674276025552
147,294,17.578967991822832,36.660346343398146,1026.5068899613225,15.151450078436115,35.74111584556478,1026.3779060184077
148,296,17.55293489439016,36.65639448381158,1026.5103303557833,15.085439566383762,35.7354221840964,1026.3883844342602
